زينب,تنزیلی,68414477687,2010-11-14,شرق نیایش,تراکتور سازی کردستان,
سارینا,زنجانی,77349272940,1994-03-04,غرب پارسا,گروه كاني های غير فلزي,
مهسا,حریریان,37142447732,1986-01-30,غرب حسام,سامان شیمی,
آرمین,حمیدی,89232977855,1988-04-10,بندر ستايش,زرین شیشه مرکزی,
فاطمياسارينا,دایی,16532686655,1993-10-03,جنوب محمدعلي,كارخانجات صنعتي  و توليدي اتمسفر,
هليا,جلالی,39850144917,1997-08-02,شهرستان آرش,زامياد,
علی رضا,علی پور,55979793258,1996-11-02,شهرستان رها,گمرگ ایران,
علی,کرمانی,48101008375,1984-11-17,شهر آرتين,لامپ پارس شهاب,
عليرضا,زمانی,71139408819,1998-11-27,غرب مهدیس,سيمان قاين,
سينا,مهدیان,37535673978,1995-04-08,بندر نرگس,آلوميناي ايران,
نازنین زهرا,هدایت,71892733520,2018-09-24,شمال آراد,صنایع فلزی ایران,
سارینا,نوری,47589132333,2000-01-11,غرب حسام,همکاران سیستم مازندران,
محمدحسين,ولاشجردی,98890385498,1982-10-30,جنوب هانیه,نساجي مازندران,
سبحان,قاضی,37673585708,1992-06-23,استان عباس,صنايع چوب خزر کاسپين,
کيان,ایروانی,98273758932,1970-11-25,غرب علی,تجارت گستران خوارزمي,
کوثر,مجتبوی,78143137263,1992-04-12,بندر آریا,قند نقش جهان,
سوگند,رستمی,72485759868,1993-07-13,شهر حسام,بانک صادرات ایران,
مبينا,سغیری,64463206994,2004-05-25,جنوب اميررضا,نساجي مازندران,
نرگس,محمدی,90887690375,1997-01-21,دهستان آرین,پارس خودرو,
ساميار,عزیزی,73244398194,1999-06-25,غرب نرگس,روغن نباتي پارس,
مهديس,طلوعی,19174356046,1990-07-24,باغات اميرعلي,نیکان شهد بارز,
محيا,کرمانی,48249044662,2012-08-10,شهر فاطمه,اتصال استیل هما,
رضا,ضابطی,60151317318,1976-05-15,شمال مهسا,سيمان سفيدني ريز,
امیرحسین,سغیری,21225739086,1989-05-26,روستای ياسين,سيمان كارون,
یسنا,نوروزی,81654193420,2013-05-07,شهر یلدا,گروه سرمايه گذاري ها,
بنیامین,معین,13916061370,2005-03-08,استان اسرا,یسکو,
محمدرضا,ضابطی,42037332526,2017-06-12,شرق اسرا,كارخانجات لوازم خانگي پارس,
احسان,ضابطی,89592737252,2010-09-21,جنوب نازنين,پخش هجرت,
محدثه,مجتبوی,37212462003,2005-10-16,دهستان علی اصغر,نساجي غرب,
آیلین,ضرغامی,57775550707,1977-01-16,دهستان مهدیس,نورد و توليد قطعات فولادي,
زينب,هوشیار,54945935168,1987-08-30,شهر اسما,صنعتي نيرو محركه,
مهدیس,هاشمی,76074379798,2003-04-02,دهستان حسين,نورد و توليد قطعات فولادي,
کيانا,گلپایگانی,53837558600,2005-10-27,دهستان امیر علی,امداد خودرو سایپا,
محمدیاسین,عباسی,31322785365,1988-06-28,غرب رقيه,گمرگ ایران,
پرهام,زنجانی,76348585355,2008-05-08,شمال زهرا,فرو سيليس ايران,
نيايش,محجوب,11700160388,2018-12-04,استان نرگس,سيمان تهران,
احسان,جلیلی,71331949015,1993-12-13,باغات حلما,ایران گلاب مرغوب,
آيلين,ملکیان,47315865097,1989-11-27,بندر ياسين,آذر شهد ارومیه,
رقيه,احمدی,15242716517,2008-09-02,شهرستان پارسا,سایپا کاشان,
ایلیا,شادروان,10420238231,1996-06-22,غرب نرگس,فارما شیمی,
الناز,مجتهدی,61459737132,2000-11-20,بندر احسان,تولیدی و صنعتی سامد,
محمد,محجوب,41843952965,1973-09-23,شمال محمدامین,موننکو ایران,
ابوالفضل,شاکری,85009914052,2001-07-07,جنوب مهدیس,گسترش صنایع انرژی آذرآب,
محدثه,ضابطی,23947649715,1971-06-09,جنوب علی,هلدینگ دامپروری شیروگوشت پارس,
ابوالفضل,علیجانی,83362328262,1985-03-06,شمال امیرعباس,قاچاقچی,
عسل,جلیلی,22216774850,2000-01-22,جنوب آتنا,لیزینگ رازی,
محمد مهدی,محجوب,95943611897,1991-02-09,غرب النا,تجهيز نيروي زنگان,
هستي,علی شاهی,88118638274,1993-03-19,شهر فاطمه,فراب,
آرتين,نیلوفری,41351586060,1978-12-09,شهرستان عرفان,فنر سازی زر گلپايگان,
النا,کابلی,40578188690,1983-02-23,شرق امیرعباس,سیمان لارستان,
آیلین,حریریان,71287670133,1986-03-11,شهر كیانا,توليد ژلاتين کپسول ايران,
رقیه,موسوی,32836965043,2001-05-20,استان نرگس,گروه مواد و محصولات دارويي,
ريحانه,شبیری,26595154812,2005-11-07,باغات معصومه,گروه خدمات فنی-مهندسی خودرو,
نازنين,رودگر,78713554694,1975-06-02,بندر علي,لیزینگ اقتصاد نوین,
حسین,محمدی,13260212355,1984-11-10,شهرستان ياسين,سرمایه گذاری صندوق بازنشستگی کارکنان بانک ها,
هستی,وثاق,44160549770,1986-09-14,شرق آرين,فراورده سیمان شرق,
مهديس,گلپایگانی,28912791514,1975-11-20,جنوب مهدی,كارتن ايران,
عسل,حریریان,70764384069,2010-03-03,دهستان علیرضا,گروه قند و شکر,
پارسا,جهانی,67319987968,2011-11-28,استان زهرا,سرمایه گذاری گروه صنعتی ملی,
مهسا,دایی,92149995260,1971-08-19,شرق يسنا,قاچاقچی,
آرتین,جنتی,89656812916,1970-10-20,بندر اسما,پتروشیمی سرمایه گذاری ایرانیان,
كوثر,دایی,38933269680,1976-03-01,بندر آرش,تهران دارو,
پرهام,دایی,23379011199,2007-04-01,روستای ستايش,پروفيل صنعت جنوب,
باران,جلالی,69852472465,1995-12-12,استان سجاد,جهاد نصر سیرجان,
عليرضا,کریمی,60233799293,2001-09-16,شهر دانیال,كارخانجات صنعتي آزمايش,
نازنین,علیجانی,31660232489,1985-01-14,استان احسان,ایمیدرو,
ایلیا,حسنی,49846858943,1996-09-01,جنوب مهدي,داروسازي امين,
ماهان,نوری,83901547481,1984-06-14,شهر محمدپارسا,داروسازی شهید قاضی تبریز,
محمد,زمانی,29551156595,1981-05-06,روستای النا,ایزوفام,
سینا,عبدالمالکی,33123793260,1975-05-16,شمال آریا,قند اصفهان,
عباس,سمسار,86784009777,1993-01-05,غرب معصومه,بانک سپه,
آراد,هنری,76866388013,2019-05-15,بندر سبحان,ایران ترانسفوی ری,
محمدحسين,ترکاشوند,91618288652,1994-05-27,روستای كیانا,سیمان آذر آبادگان خوی,
فاطمه زهرا,مهدیان,69198500622,1975-02-04,بندر اميرمهدي,گروه كاني های غير فلزي,
علی رضا,حسنی,28206083656,1996-09-07,دهستان آتنا,تولید مواد اولیه الیاف مصنوعی,
نيايش,هاشمی,84242862235,2002-10-31,باغات امیرحسین,گلستان,
آريا,منصوری,86721563970,1992-01-14,روستای محمد مهدی,پالایشگاه نفت شیراز,
نیما,تنزیلی,82104578302,1970-08-24,شمال رضا,کارخانجات پارس ماشین,
ستايش,حمیدی,89062051122,1999-03-27,شرق اسرا,آلومينيوم پارس,
حنانه,هدایت,70045454813,2006-09-14,روستای رضا,فن آوران انیاک,
كوثر,صارمی,69684946062,2012-01-10,شهر آريا,توليدي قطعات محوري خراسان,
مريم,عبدالمالکی,67909372348,1993-02-17,بندر ماهان,توسعه صنعتی بوشهر,
محمد,سرخوشیان,88077141933,1984-08-30,شمال عرفان,گروه شرکتهای بازرگانی,
آيناز,نوبختی,69876814184,1984-01-12,بندر هستي,مجتمع فولاد مبارکه,
ساميار,تنزیلی,16123181359,2012-04-08,جنوب اميررضا,ساسان,
متين,نوری,55494972381,1985-01-24,دهستان سوگند,تهران شيمي,
اسرا,صنایعی,25586904496,1993-06-02,شرق محیا,توسعه معادن روي ايران,
زينب,ابوطالبی,37705745909,1980-12-02,دهستان النا,گمرگ ایران,
محمدجواد,جلیلی,53983604076,1975-05-13,شهر حنانه,قاچاقچی,
پریا,جلالی,41397509389,1991-07-17,روستای امیرمهدی,توليدي ايران تاير,
سجاد,جنتی,74211728337,2002-07-12,غرب اميرحسين,پارس دارو,
ستايش,سماوات,92783259152,2010-01-19,جنوب محمدياسين,سيمان فارس,
سارا,بهمنی,92834503941,2009-10-10,شمال اميرعلي,توليدي تجهيزات ايمني راهها,
عباس,لاهوتی,47627618385,2019-01-13,استان محمد,صنايع شيميايي رنگين,
محدثه,معین,78795146529,2019-10-01,شهرستان الینا,صنعتی صبوران پلیمر,
پرهام,الوندی,30295028941,1971-04-07,شهرستان رقيه,جهان فعالیت,
يسنا,هدایت,72697989421,1985-09-04,شمال مهدي,سرمايه گذاري آتيه دماوند,
آرمین,لاهوتی,43122846822,1979-11-05,شرق حسين,پخش هجرت,
سبحان,عباسی,12739223473,1997-07-24,دهستان آتنا,گمرگ ایران,
حسام,پارسا,84704755163,2002-06-19,دهستان ياسمين,گیربکس سایپا,
بنيامين,محمد پور,20342623574,1996-04-14,شهر رقیه,تجارت الكترونيك پارسيان,
مائده,نامور,24565396870,2003-05-05,شهرستان يوسف,فراورده سیمان شرق,
علیرضا,زمانی,51117458788,1978-12-18,شهر آرتين,داروئي ارايشي وبهداشتي مينو,
عباس,علیجانی,98115689078,1983-10-21,استان سینا,صنایع نئون پرس,
علي,ترکاشوند,24770547996,1982-02-12,استان علي,اگزوز خودرو خراسان,
مبین,صارمی,17456745856,1976-10-22,باغات یاسین,سرمايه گذاري صنعت ومعدن,
علي,جعفر پور,20141005255,1978-08-11,غرب ایلیا,آرد زر,
محيا,نوری,43013937595,1996-11-06,روستای اميررضا,شهداب,
پارسا,زمانی,73166102866,1996-11-14,غرب ابوالفضل,سیمان دشتستان,
آیدا,عقیلی,92944635837,1975-09-18,باغات آیناز,توسعه فناوری اطلاعات خوارزمی,
مريم,سلطانی,11562627029,1974-07-01,شرق سينا,سرمايه گذاري سپه,
سوگند,عزیزی,13727369069,2017-09-28,باغات کوثر,ريسندگي و بافندگي ري,
فاطمه,خسروجردی,33691289275,2008-12-29,غرب نيايش,توليد محورخودرو,
ياسمين,اکبر پور,28241199324,1984-02-07,جنوب نازنین,آلومينيوم المهدي,
حنانه,الوندی,78838296229,2017-09-06,شرق اسرا,سيمان  ساوه,
محمدحسين,خسروجردی,97834936983,1971-01-11,بندر مبين,حمل و نقل خدمات دریایی آبادان,
پارسا,الوندی,87336877152,1986-10-30,شرق محمدرضا,مهندسی فرسار تجارت,
اسرا,مهدیان,33460603269,2003-01-24,باغات مبین,سينا دارو,
زهرا,گلپایگانی,69797625215,1979-06-02,شهر محمدياسين,مجتمع صنایع غذایی بهپودر اصفهان,
امیرمحمد,قاضی,22285489213,1993-08-13,غرب ياسين,فرتاک ماشین,
محمد مهدی,ترکاشوند,18350410858,1996-05-23,شرق دانیال,گسترش سرمایه گذاری ایرانیان,
مهدی,منصوری,14363884120,1979-03-12,شرق آرمين,کارتن مشهد,
ريحانه,رسولی,99792247163,1995-03-03,غرب مهدي,لوله و پروفیل سپنتا تهران,
ریحانه,صنایعی,54036202204,2007-06-19,استان رضا,قند اصفهان,
احسان,ایروانی,67918163093,1976-04-27,استان آريا,فراورده هاي لبني پاکسار ساري,
رقيه,محمد پور,53032384214,2014-05-30,غرب دانیال,مهندسی مپنا مکو,
اسما,علی شاهی,87607883389,2006-02-11,غرب ماهان,داملران,
آرين,کابلی,31535483973,2015-09-22,استان آيلين,ایران ترانسفوی ری,
آرتين,موسوی,24018906595,1984-02-12,دهستان مهدي,پارسيلون,
کيانا,عبدالعلی,72747267454,1980-10-28,بندر رقيه,سرمایه گذاری صندوق بازنشستگی کارکنان بانک ها,
سارا,هوشیار,69987093664,1999-07-21,جنوب سینا,جهاد نصر سیرجان,
هستی,لاهوتی,69461844409,2006-03-21,شهرستان آیدا,صنایع آذرآب,
محمد,زمانی,92765531535,2016-06-21,روستای نازنین زهرا,ساخته های فلزی اصفهان,
محمدامين,معین,40066440958,1979-12-30,جنوب سوگند,دانیال کار,
یسنا,پویان,76903825329,2019-01-22,باغات باران,فراورده های سیب زمینی پریس اصفهان,
مريم,تهرانی,99271641902,1984-07-19,شهرستان امیرمحمد,داروسازی گیلارانکو,
پرهام,ظفری,91659034675,1991-02-12,استان آيلين,قند قهستان,
ستایش,منصوری,74489181950,2017-03-09,شهر محيا,گروه سرمايه گذاري ها,
آيناز,رضا زاده,16379585580,2003-04-16,جنوب عباس,گمرگ ایران,
علی,جنتی,44099220527,1974-01-23,روستای امیررضا,تکنیک,
حنانه,ضابطی,44140239355,1990-01-22,شمال علي,ويتانا,
رها,کابلی,41313822227,2004-08-14,استان پریا,واحد فسفات اسفردی,
آيلين,نامور,41343932499,1977-11-10,استان معصومه,نفت ایرانول,
محیا,جعفر پور,21301576587,2018-09-13,بندر رقیه,گمرگ ایران,
فاطمه,هنری,48702532906,2008-12-29,باغات زهرا,گروه محصولات چوبي,
یوسف,عبدالمالکی,38655358876,1998-06-02,غرب سوگند,صنايع گالوانيزه فجر سپاهان,
ثنا,ضابطی,88787978347,1970-09-13,شمال بنیامین,داده های رسا,
مهسا,کریمی,60679086911,2014-04-12,شمال النا,گروه شرکتهای بازرگانی,
محمدجواد,علیجانی,16456442922,1973-06-10,باغات نیما,کشت وصنعت پیوند هراز,
دانيال,ایروانی,80606668713,2004-12-26,شهر دانیال,آرد تجارت,
زينب,شمشیری,99041776112,2009-03-30,دهستان پارسا,مديريت و ساخت طرحهاي نفت گستر,
نيايش,نوری,12423631633,1996-11-11,شرق سبحان,قاچاقچی,
علی اصغر,جنتی,99296441848,2005-04-16,غرب مهدیس,فولاد خوزستان,
عرشیا,سماوات,54849388707,2016-11-19,شهر ملیكا,پتروشیمی سرمایه گذاری ایرانیان,
آوا,عبدالمالکی,87801433340,1985-10-01,شرق آریا,كارخانجات صنعتي  و توليدي اتمسفر,
نیایش,ظفری,84105438909,1999-01-09,شهر فاطمياسارينا,سیمان لامرد,
الناز,تهرانی,61214841341,1988-12-10,بندر آيدا,فرو سيليس ايران,
باران,هومن,33250976166,2001-07-28,شمال محمد طاها,آريا الكترونيك ايران,
علي,علیجانی,32499382083,1984-03-14,باغات علی,امداد خودرو سایپا,
عرشیا,جعفر پور,62836218043,1991-12-16,بندر علی,گمرگ ایران,
سينا,شادروان,95475452021,1979-07-19,باغات ابوالفضل,ويتانا,
یسنا,زارع,66234547503,1992-05-12,بندر باران,گروه خودروسازی,
فاطمه,معروف,80236541926,1997-07-08,بندر مهدي,فارما شیمی,
فاطمه زهرا,موسوی,28675939653,2010-07-20,بندر حسين,ایمان تجارت روشن,
مليکا,تنزیلی,17265662288,1982-02-28,شهر مبينا,آلومينيوم پارس,
حلما,پویان,98799118436,2012-03-15,دهستان آرین,ساخته های فلزی اصفهان,
عرشیا,محجوب,60400225868,2014-02-06,استان آتنا,توليدي گاز لوله,
ماهان,رودگر,76771771113,1990-08-15,دهستان محمدمهدي,صنايع شيميايي فارس,
كیانا,نوری,55084823667,1986-05-05,بندر زينب,فولاد مباركه اصفهان,
یلدا,پویان,78463660395,1976-07-19,روستای دانيال,ايتالران,
ابوالفضل,علی پور,93118046187,1972-09-08,بندر ثنا,ارتباطات فن آوا,
مريم,سغیری,59079753068,1974-03-02,شرق عرفان,صنعتي و معدني شمال شرق شاهرود,
آرين,تحسینی,88759684311,2016-09-24,باغات اميررضا,سایپا دیزل,
مهدي,شاکری,85725110305,1989-05-01,شهر آوا,گروه شرکت های مشاوره تبلیغاتی,
مهدیه,نامور,57537910230,1983-02-08,روستای نازنين,ايران دارو,
مبینا,حسنی,56963051285,1996-06-18,شرق النا,ملي سرب و روي ايران,
سجاد,یزدی,34035235399,1995-10-05,باغات رقیه,پارس سرام,
عرشیا,صارمی,34806194342,1973-11-25,شمال آرتين,زامياد,
فاطمه,سعیدی,98689280396,2001-06-22,باغات معصومه,گروه سرمايه گذاري ها,
ريحانه,ابوطالبی,78568162579,1993-03-31,شهر آراد,فرآوري معدني اپال کاني پارس,
مهدیس,ابوطالبی,23326914689,1985-03-11,جنوب آرمين,حفاری ایراندشت کاشان,
پرهام,هوشیار,47730985677,1980-01-24,استان يسنا,پتروشیمی بیستون,
نرگس,قاضی,63083177423,1997-04-12,شمال متين,بانک دی,
مهدیه,نامور,69998331515,1970-01-04,دهستان ثنا,جوش و اکسیژن ایران,
پرهام,روحانی,30035376630,1978-01-15,شهر كوثر,صنايع شيميايي رنگين,
حنانه,هدایت,63041820865,1991-12-09,بندر زینب,پارس مولیبدن,
آیدا,ولاشجردی,98134477401,2000-04-03,شرق الناز,تولیدی توس چینی,
آتنا,موحد,34080604306,2013-10-02,بندر مهديس,شير پاستوريزه پگاه اصفهان,
حسام,هومن,36899984964,2018-03-19,روستای مهدیه,قند نيشابور,
سارا,ربانی,71350372559,1978-05-05,روستای محيا,سرمایه گذاری گروه توسعه ملی(سرمایه گذاری بانک ملی ایران,
نازنين,ولاشجردی,58411686075,1980-07-15,شهرستان ماهان,گروه كارخانه هاي توليدي نورد آلومينيوم,
یگانه,عبدالعلی,56213975720,2017-02-28,شهر پرهام,سرمایه‌گذاری غدیر,
سارینا,جنتی,89563893860,1996-09-21,روستای حسام,داروسازی دانا,
رضا,زمانی,44491973333,2008-06-22,جنوب رضا,پتروشیمی مارون,
باران,ضرغامی,80889199148,1997-02-14,بندر يسنا,دانیال کار,
رقیه,زارع,46610920086,2002-08-03,جنوب احسان,تمدن فرش کاشان,
امیرحسین,شادروان,64976570536,2015-10-05,شمال نازنین,كيوان,
یاسین,عبدالمالکی,71806714984,1988-11-28,باغات هستی,توليدي و صنعتي درخشان تهران,
هليا,سلطانی,58158140954,1982-01-09,استان زينب,توليدي قطعات محوري خراسان,
طاها,موحد,99750969933,1993-10-06,باغات مهسا,داروسازي دكتر عبيدي,
محدثه,سمسار,41672850405,1996-10-22,باغات كیان,قند اصفهان,
امیررضا,سلطانی,26454667132,1993-03-16,روستای زینب,کلاچ سازی شایان صنعت,
سجاد,کمالی,88739972063,1983-04-29,استان مهدي,پتروشیمی رجال,
محمد مهدی,پویان,56252286478,2004-11-10,استان آراد,قاچاقچی,
محمدرضا,هوشیار,94674247314,2013-04-23,شهر ريحانه,گمرگ ایران,
آوا,الوندی,27612743460,1991-11-30,غرب هانيه,پارس نور الکتریک,
ایلیا,تهرانی,76930864884,1976-06-06,شهر الينا,صنایع نئون پرس,
آتنا,موسوی,53212035604,1999-06-09,روستای امیرحسین,توليدي ايران تاير,
حسين,رودگر,32005154651,2007-10-31,بندر پرنيا,همکاران سیستم خراسان جنوبی,
امیرمحمد,جعفر پور,20590706199,2001-06-08,شرق مهدی,آریا بارون توس,
هستي,معروف,16467989112,1984-07-23,دهستان ياسين,گروه كارخانه هاي توليدي نورد آلومينيوم,
مهديس,پارسا,96654405776,1987-05-08,دهستان عرفان,بازرگانی بین المللی استوان سپند,
نیما,محمد پور,72088839020,1989-08-06,شرق فاطمه,ويتانا,
پریا,طلوعی,22861757986,1981-01-15,شمال النا,سيمان شمال,
باران,گلپایگانی,51955277370,1997-03-24,روستای آرمین,داده پردازی ایران,
اسما,شاکری,55071743120,1980-02-01,شهرستان نازنين,تراکتور سازی کردستان,
زهرا,اکبر پور,43899521756,2014-03-31,روستای آريا,گروه توليدات پتروشيمي,
مبينا,تنزیلی,25912908530,2001-09-05,جنوب ساميار,مخابرات ایران,
نيايش,ترکاشوند,26601310971,2005-12-28,استان عباس,سیمان دشتستان,
سارینا,سماوات,62736580374,1977-12-02,شرق آرین,كربن ايران,
ثنا,هومن,95677453088,1986-09-27,شرق محمد,آلومراد,
عرفان,زارع,33242330695,2019-11-09,جنوب زهرا,توليدي تجهيزات ايمني راهها,
هانیه,وثاق,89595270558,1994-08-08,روستای الينا,امداد خودرو سایپا,
کيانا,مجتهدی,26141337921,2011-01-19,شرق عرشیا,تولید سرام دیر گداز,
حسین,ولاشجردی,36720324588,1976-01-14,شهرستان ابوالفضل,صنایع کاشی و سرامیک الوند,
مليکا,عبدالعلی,33015177154,2005-04-10,دهستان فاطمه زهرا,شير پاستوريزه پگاه اصفهان,
اسرا,اشتری,32734179680,2008-11-28,شهرستان زهرا,شکر شاهرود,
معصومه,تهرانی,99357673736,2012-04-17,بندر محمدپارسا,ظریف مصور,
آوا,زارع,46166305616,2001-04-05,شرق پرهام,كالسيمين,
محدثه,رسته,36220407209,1998-08-07,شرق مهسا,حمل و نقل خدمات دریایی آبادان,
رضا,هوشیار,82489798258,1992-06-29,شهرستان حلما,زغال سنگ کرمان,
نازنين,ایروانی,18489156160,2005-10-28,دهستان دانيال,شيمي دارويي داروپخش,
بنيامين,دایی,58217919779,2006-09-08,غرب اميرعباس,گروه ساير وسايل حمل و نقل,
حسام,طلوعی,75063332058,2011-01-30,شمال هانیه,تولیدی و صنعتی آبگینه,
آرش,ضرغامی,65625230950,2006-05-24,جنوب اميرعباس,گروه كاني های غير فلزي,
پارسا,زارع,97789793598,2008-03-25,باغات نازنين,گاز اصفهان,
سارا,سغیری,92997035864,1998-09-19,شهر آرمین,فارما شیمی,
نازنین,سغیری,21875058671,1970-12-15,باغات ایلیا,تراكتور سازي ايران,
محمدرضا,میردامادی,22708539182,1989-04-04,روستای رضا,گمرگ ایران,
محمدیاسین,موحد,87678191127,1986-03-22,شرق محدثه,لوله و ماشين سازي ايران,
محمدیاسین,ترکاشوند,31759738438,2008-04-09,غرب نرگس,گمرگ ایران,
حسام,اشتری,17722398977,2006-06-07,باغات علی اكبر,نفت ایرانول,
عباس,جعفر پور,70499938286,1973-11-09,روستای ساميار,قاچاقچی,
محمدعلي,صنایعی,73249063432,2014-12-08,بندر علي,تولیدی پارس نخ,
فاطمه زهرا,اشرفی,63512830304,1998-11-10,شهر حسنا,نفت ایرانول,
باران,علی شاهی,33972027793,1993-09-25,جنوب عرفان,گمرگ ایران,
مهسا,فرجی,83392369616,2007-06-05,غرب ثنا,پروفيل صنعت جنوب,
مبینا,محمدی,33753968460,1985-03-26,شهر بنيامين,صنعتی جام دارو,
عليرضا,ولاشجردی,60371119065,2013-01-24,غرب آرین,معادن ایران,
ماهان,ربانی,72454965929,1996-01-06,بندر آرش,بازرگانی پارس ماهان آسیا,
آرين,روحانی,80438040483,2000-09-26,روستای حسنا,الکترو زر سازه,
النا,هومن,17994833675,1994-08-23,غرب آیدا,داروئي ارايشي وبهداشتي مينو,
نرگس,چنگیزی,62376595472,1983-04-24,شهر مليکا,مهندسی و ساخت بویلر مپنا,
مریم,طلوعی,66629182301,1990-09-05,استان هليا,شهاب,
ماهان,مهدیان,31570044106,1999-09-29,بندر زينب,سرمايه گذاري بوعلي,
یگانه,عبدالعلی,85795988702,1995-04-03,غرب محمد,سایپا شیشه,
ابوالفضل,رضا زاده,26716629510,2016-05-15,استان يوسف,مگسال,
علی اكبر,بهرامی,24380665453,1988-05-29,بندر متین,كارخانجات توليدي تهران,
عباس,همدانی,59348868311,2004-05-19,شهر بنیامین,نیکان شهد بارز,
هانیه,محجوب,74021788414,2009-04-11,شمال ماهان,صنايع گالوانيزه فجر سپاهان,
باران,صیادی,96882305398,1975-11-18,شهرستان متين,صنایع کاشی و سرامیک الوند,
رقيه,محجوب,25841171950,1990-03-08,باغات کوثر,فرآورده هاي نسوزآذر,
مائده,لاهوتی,30403718250,1997-09-30,باغات احسان,سرمایه گذاری گروه صنعتی ملی,
سبحان,نامور,94401907968,1983-09-03,باغات محمدجواد,تجاری و بازرگانی مواد معدنی میناب,
يسنا,نعمتی,37833589736,2014-12-15,شمال عرفان,مگسال,
فاطمه,نعمتی,21921830239,1997-12-06,استان امیرحسین,داده سامانه فن آوا,
عرشیا,شاکری,40225344013,1991-09-30,دهستان ساميار,گروه كاشي و سراميك,
آیدا,رودگر,94213932078,1975-07-16,شرق آیلین,لامپ پارس شهاب,
مبينا,صارمی,71621344394,1989-05-05,شمال مائده,قاچاقچی,
متین,جهانی,64006266750,2008-02-14,بندر آتنا,صنايع شير ايلام زاگرس,
محدثه,گلپایگانی,84050729192,1986-11-03,شرق مهسا,نیروسازاراک‎,
حسين,محجوب,82411224906,2010-02-02,شرق طاها,سیمان لارستان,
آتنا,هدایت,80129531883,1977-05-15,شهر آرمين,لاستیک پارس,
عباس,محمدی,90234709526,1975-07-08,بندر دانیال,قند بيستون,
محیا,موحد,27040442228,1971-09-23,استان آیدا,بهمن دیزل,
پارسا,طلوعی,55474019819,1980-03-30,استان محمدجواد,تجارت گستران خوارزمي,
پارسا,نوری,40180250730,1978-06-14,دهستان مریم,مهندسی و ساخت توربین مپنا توکا,
محدثه,تحسینی,96212513560,2001-08-12,استان فاطمه,كالسيمين,
محيا,عباسی,54078228647,2000-12-04,بندر احسان,گروه توليدات پتروشيمي,
محمدرضا,شمشیری,59166071961,1990-09-11,بندر محيا,توسعه معادن روي ايران,
ابوالفضل,صارمی,93153691583,2005-09-16,شهرستان محدثه,گمرگ ایران,
محدثه,موسوی,33585881339,2010-08-22,شمال ريحانه,گسترش صنایع انرژی آذرآب,
ستايش,بهرامی,13286955558,1996-11-15,شمال احسان,زمزم رشت,
مبين,نوبختی,57666651532,1973-04-26,جنوب پریا,صنعتی دریایی ایران – صدرا,
پارسا,عقیلی,47440265943,1991-11-16,دهستان اسرا,ساروج بوشهر,
ماهان,تهرانی,79365824035,2001-06-07,روستای مهدي,كارتن ايران,
یلدا,حریریان,94794543096,2009-11-20,شهر ريحانه,صنایع چوب و کاغذ مازندران,
علیرضا,تنزیلی,39559578127,2018-10-09,شهر عباس,شاد گل نیشابور,
فاطمه زهرا,زمانی,29060038088,2007-11-02,بندر مائده,الهام بیسان,
معصومه,نعمتی,78777034089,2018-01-24,بندر طاها,توسعه معادن روي ايران,
نازنين,مجتبوی,51084564943,2000-06-07,شمال آراد,تولیدی و صنعتی الکترود یزد,
زينب,نیلوفری,99637667402,1997-03-04,دهستان فاطمياسارينا,قاچاقچی,
ايليا,لاهوتی,32660796142,2007-12-22,جنوب یاسمین,اهرام فناوری قدرت,
نرگس,جعفر پور,60866926018,2004-08-25,باغات یگانه,سرمایه گذاری صندوق بازنشستگی کارکنان بانک ها,
طاها,خسروجردی,88477961392,1984-07-04,شهرستان آوا,صنعتی آما,
فاطمه,خسروجردی,21213837371,2013-08-15,غرب حسنا,ایران گلاب مرغوب,
آيدا,اشتری,88689803283,1976-05-16,استان متین,ليزينگ آريادانا,
حسنا,نوبختی,41596332390,2014-04-07,بندر هانيه,ظریف مصور,
دانیال,کرمانی,36735306300,1986-01-28,دهستان محمد مهدی,تال ایران,
دانيال,رستمی,91635488781,1975-09-28,باغات نرگس,معدنی و صنعتی چادرملو,
یاسمین,زارعی,81586906412,1979-07-16,شرق ایلیا,بازرگانی پتروشیمی زنجان,
سوگند,سلطانی,16010928212,2014-11-30,دهستان سوگند,پمپ سمنان انرژی,
ياسمين,عبدالمالکی,94891915342,1972-02-03,استان فاطمه,قاچاقچی,
سبحان,خسروجردی,36805640636,1973-05-14,روستای محمد,گمرگ ایران,
علی اكبر,منصوری,17172613122,2010-01-05,جنوب عرشیا,هلدینگ توسعه معادن و صنایع معدنی خاورمیانه,
عباس,جعفر پور,28519621646,1997-05-30,بندر محمدرضا,پتروشیمی بندر امام,
مريم,سغیری,83598277200,2012-03-04,دهستان الينا,توليدي كولر گازي ايران,
محمد طاها,ربانی,46330160855,1997-03-27,شهر نازنین زهرا,فارما شیمی,
اسرا,بهرامی,14018054214,1985-05-08,شرق يسنا,سیبا موتور,
سارا,گلپایگانی,47186633236,2009-05-01,شهر النا,توسعه نفت وگاز مپنا,
مبینا,صارمی,19197765578,2013-05-22,شهر متين,قاچاقچی,
نازنین,نوروزی,47413831460,1977-07-10,شهرستان حلما,مهندسی فرسار تجارت,
عليرضا,سماوات,68701363893,1998-08-13,شرق یلدا,الياف,
محدثه,دادفر,30364125422,2007-09-22,جنوب طاها,سيمان اردبيل و آهك آذرشهر,
